Trip,Date/Time,Latitude,Longitude,Heading,Speed (kph),Ignition,Type,New_Track
5346679139,07/11/2016 5:36,5.60408,-0.17514,352,0,No,T,0
5346679139,07/11/2016 5:40,5.60408,-0.17514,352,0,Yes,T,0
5346679139,07/11/2016 5:40,5.60408,-0.17514,352,0,No,T,0
5346679139,07/11/2016 5:41,5.60405,-0.17501,352,0,Yes,T,0
5346679139,07/11/2016 5:41,5.60428,-0.17517,278,16,Yes,T,0
5346679139,07/11/2016 5:42,5.60425,-0.17558,201,21,Yes,T,0
5346679139,07/11/2016 5:42,5.60221,-0.1757,181,46,Yes,T,0
5346679139,07/11/2016 5:43,5.59693,-0.17649,213,47,Yes,T,0
5346679139,07/11/2016 5:43,5.59599,-0.17706,204,47,Yes,T,0
5346679139,07/11/2016 5:43,5.59461,-0.17746,182,50,Yes,T,0
5346679139,07/11/2016 5:43,5.59356,-0.17706,141,50,Yes,T,0
5346679139,07/11/2016 5:44,5.59226,-0.17592,169,49,Yes,T,0
5346679139,07/11/2016 5:44,5.5891,-0.1757,187,26,Yes,T,0
5346679139,07/11/2016 5:45,5.58751,-0.17591,184,24,Yes,T,0
5346679139,07/11/2016 5:45,5.58612,-0.17618,218,21,Yes,T,0
5346679139,07/11/2016 5:45,5.58605,-0.17635,259,27,Yes,T,0
5346679139,07/11/2016 5:46,5.58296,-0.18123,233,69,Yes,T,0
5346679139,07/11/2016 5:47,5.57947,-0.18586,220,25,Yes,T,0
5346679139,07/11/2016 5:47,5.57929,-0.18581,120,11,Yes,T,0
5346679139,07/11/2016 5:47,5.57925,-0.18572,287,0,Yes,T,0
5346679139,07/11/2016 5:48,5.57931,-0.18574,4,0,No,T,0
5346799658,07/11/2016 6:14,5.57931,-0.18574,4,0,Yes,T,1
5346799658,07/11/2016 6:16,5.57911,-0.18558,109,15,Yes,T,0
5346799658,07/11/2016 6:16,5.57912,-0.18532,72,16,Yes,T,0
5346799658,07/11/2016 6:16,5.57938,-0.18498,15,18,Yes,T,0
5346799658,07/11/2016 6:17,5.57993,-0.18523,39,16,Yes,T,0
5346799658,07/11/2016 6:17,5.58132,-0.18338,53,61,Yes,T,0
5346799658,07/11/2016 6:17,5.58232,-0.18215,2,21,Yes,T,0
5346799658,07/11/2016 6:18,5.58631,-0.18295,316,37,Yes,T,0
5346799658,07/11/2016 6:18,5.58663,-0.18327,319,26,Yes,T,0
5346799658,07/11/2016 6:18,5.58688,-0.18334,11,14,Yes,T,0
5346799658,07/11/2016 6:19,5.58877,-0.18206,34,0,Yes,T,0
5346799658,07/11/2016 6:20,5.59126,-0.18085,16,0,Yes,T,0
5346799658,07/11/2016 6:20,5.59267,-0.1805,11,49,Yes,T,0
5346799658,07/11/2016 6:21,5.59765,-0.17945,13,76,Yes,T,0
5346799658,07/11/2016 6:22,5.60467,-0.17775,17,0,Yes,T,0
5346799658,07/11/2016 6:23,5.61054,-0.1765,11,80,Yes,T,0
5346799658,07/11/2016 6:24,5.61408,-0.17591,5,0,Yes,T,0
5346799658,07/11/2016 6:25,5.6147,-0.17587,1,37,Yes,T,0
5346799658,07/11/2016 6:26,5.62092,-0.17612,357,0,Yes,T,0
5346799658,07/11/2016 6:27,5.6273,-0.17645,357,69,Yes,T,0
5346799658,07/11/2016 6:28,5.63608,-0.17724,352,79,Yes,T,0
5346799658,07/11/2016 6:29,5.63953,-0.1778,353,0,Yes,T,0
5346799658,07/11/2016 6:31,5.64247,-0.17833,349,41,Yes,T,0
5346799658,07/11/2016 6:32,5.65458,-0.18035,9,88,Yes,T,0
5346799658,07/11/2016 6:33,5.66013,-0.17844,10,51,Yes,T,0
5346799658,07/11/2016 6:34,5.66363,-0.17772,10,63,Yes,T,0
5346799658,07/11/2016 6:35,5.66736,-0.17689,341,21,Yes,T,0
5346799658,07/11/2016 6:35,5.66748,-0.17714,251,17,Yes,T,0
5346799658,07/11/2016 6:35,5.66728,-0.17757,268,20,Yes,T,0
5346799658,07/11/2016 6:35,5.66747,-0.1776,67,14,Yes,T,0
5346799658,07/11/2016 6:36,5.66737,-0.17778,217,0,Yes,T,0
5346799658,07/11/2016 6:38,5.66733,-0.17796,272,14,Yes,T,0
5346799658,07/11/2016 6:38,5.66734,-0.17852,272,30,Yes,T,0
5346799658,07/11/2016 6:39,5.66738,-0.18489,270,48,Yes,T,0
5346799658,07/11/2016 6:40,5.6674,-0.18977,270,42,Yes,T,0
5346799658,07/11/2016 6:41,5.66745,-0.1952,270,39,Yes,T,0
5346799658,07/11/2016 6:42,5.66749,-0.19989,269,47,Yes,T,0
5346799658,07/11/2016 6:43,5.66752,-0.20452,270,0,Yes,T,0
5346799658,07/11/2016 6:44,5.66753,-0.20644,270,33,Yes,T,0
5346799658,07/11/2016 6:45,5.66757,-0.2139,270,37,Yes,T,0
5346799658,07/11/2016 6:46,5.66762,-0.21896,274,34,Yes,T,0
5346799658,07/11/2016 6:47,5.66765,-0.22518,271,49,Yes,T,0
5346799658,07/11/2016 6:48,5.66769,-0.23183,272,23,Yes,T,0
5346799658,07/11/2016 6:49,5.66771,-0.23683,270,47,Yes,T,0
5346799658,07/11/2016 6:49,5.66779,-0.23878,308,21,Yes,T,0
5346799658,07/11/2016 6:49,5.66809,-0.23892,354,21,Yes,T,0
5346799658,07/11/2016 6:50,5.66849,-0.23881,4,0,Yes,T,0
5346799658,07/11/2016 6:56,5.66882,-0.23883,0,28,Yes,T,0
5346799658,07/11/2016 6:57,5.67649,-0.23882,359,39,Yes,T,0
5346799658,07/11/2016 6:57,5.67996,-0.23973,329,55,Yes,T,0
5346799658,07/11/2016 6:58,5.68078,-0.2402,336,17,Yes,T,0
5346799658,07/11/2016 6:58,5.6813,-0.24045,299,21,Yes,T,0
5346799658,07/11/2016 6:59,5.68647,-0.24579,331,17,Yes,T,0
5346799658,07/11/2016 7:00,5.68919,-0.24721,335,20,Yes,T,0
5346799658,07/11/2016 7:01,5.69161,-0.24819,357,12,Yes,T,0
5346799658,07/11/2016 7:01,5.69175,-0.24817,331,0,Yes,T,0
5346799658,07/11/2016 7:02,5.69418,-0.24857,353,27,Yes,T,0
5346799658,07/11/2016 7:02,5.69482,-0.24858,8,20,Yes,T,0
5346799658,07/11/2016 7:03,5.69554,-0.24843,11,0,Yes,T,0
5346799658,07/11/2016 7:07,5.69803,-0.248,5,23,Yes,T,0
5346799658,07/11/2016 7:08,5.70106,-0.24737,11,16,Yes,T,0
5346799658,07/11/2016 7:09,5.70385,-0.24654,15,10,Yes,T,0
5346799658,07/11/2016 7:10,5.70504,-0.2463,9,0,Yes,T,0
5346799658,07/11/2016 7:12,5.70793,-0.24583,13,22,Yes,T,0
5346799658,07/11/2016 7:13,5.71161,-0.2452,10,19,Yes,T,0
5346799658,07/11/2016 7:14,5.71501,-0.24451,10,26,Yes,T,0
5346799658,07/11/2016 7:15,5.71791,-0.24397,18,20,Yes,T,0
5346799658,07/11/2016 7:16,5.72045,-0.24281,38,18,Yes,T,0
5346799658,07/11/2016 7:16,5.72071,-0.24261,30,11,Yes,T,0
5346799658,07/11/2016 7:17,5.72259,-0.24162,16,40,Yes,T,0
5346799658,07/11/2016 7:17,5.72334,-0.24146,6,59,Yes,T,0
5346799658,07/11/2016 7:18,5.72964,-0.24158,5,28,Yes,T,0
5346799658,07/11/2016 7:19,5.73361,-0.24123,17,54,Yes,T,0
5346799658,07/11/2016 7:19,5.73441,-0.24089,30,61,Yes,T,0
5346799658,07/11/2016 7:20,5.74014,-0.23685,30,26,Yes,T,0
5346799658,07/11/2016 7:21,5.74634,-0.23222,47,61,Yes,T,0
5346799658,07/11/2016 7:22,5.75123,-0.23028,24,16,Yes,T,0
5346799658,07/11/2016 7:23,5.75613,-0.22913,21,32,Yes,T,0
5346799658,07/11/2016 7:24,5.75856,-0.22801,37,29,Yes,T,0
5346799658,07/11/2016 7:24,5.75889,-0.22758,63,28,Yes,T,0
5346799658,07/11/2016 7:24,5.75921,-0.22631,57,18,Yes,T,0
5346799658,07/11/2016 7:25,5.76032,-0.22498,31,18,Yes,T,0
5346799658,07/11/2016 7:25,5.76058,-0.22484,25,17,Yes,T,0
5346799658,07/11/2016 7:26,5.76245,-0.22337,41,0,Yes,T,0
5346799658,07/11/2016 7:27,5.76571,-0.22107,77,15,Yes,T,0
5346799658,07/11/2016 7:27,5.76583,-0.21959,114,33,Yes,T,0
5346799658,07/11/2016 7:28,5.76473,-0.21842,145,22,Yes,T,0
5346799658,07/11/2016 7:28,5.76401,-0.21814,180,30,Yes,T,0
5346799658,07/11/2016 7:29,5.76034,-0.2198,227,39,Yes,T,0
5346799658,07/11/2016 7:29,5.75976,-0.22087,187,14,Yes,T,0
5346799658,07/11/2016 7:29,5.75959,-0.22058,85,13,Yes,T,0
5346799658,07/11/2016 7:30,5.75971,-0.22049,34,0,Yes,T,0
5346799658,07/11/2016 7:33,5.76012,-0.22035,351,8,Yes,T,0
5346799658,07/11/2016 7:34,5.75975,-0.22087,216,35,Yes,T,0
5346799658,07/11/2016 7:34,5.75918,-0.2211,177,6,Yes,T,0
5346799658,07/11/2016 7:34,5.75908,-0.22108,22,0,Yes,T,0
5346799658,07/11/2016 7:34,5.75916,-0.22106,5,0,No,T,0
5346799658,07/11/2016 7:35,5.75916,-0.22106,5,0,Yes,T,0
5346799658,07/11/2016 7:35,5.75916,-0.22106,5,0,No,T,0
5347400245,07/11/2016 9:22,5.75921,-0.22106,5,0,Yes,T,1
5347400245,07/11/2016 9:38,5.75922,-0.221,5,0,No,T,0
5348717639,07/11/2016 15:43,5.75922,-0.221,5,0,Yes,T,1
5348717639,07/11/2016 15:45,5.75921,-0.22108,5,0,No,T,0
5348717639,07/11/2016 15:45,5.75921,-0.22108,5,0,Yes,T,0
5348717639,07/11/2016 15:47,5.75977,-0.22084,95,8,Yes,T,0
5348717639,07/11/2016 15:47,5.75966,-0.22055,64,9,Yes,T,0
5348717639,07/11/2016 15:47,5.76005,-0.22036,40,5,Yes,T,0
5348717639,07/11/2016 15:47,5.76005,-0.22037,190,0,Yes,T,0
5348717639,07/11/2016 15:48,5.75998,-0.22041,261,0,No,T,0
5348989002,07/11/2016 17:11,5.75998,-0.22041,261,0,Yes,T,1
5348989002,07/11/2016 17:14,5.76019,-0.22013,73,15,Yes,T,0
5348989002,07/11/2016 17:14,5.76053,-0.2196,31,25,Yes,T,0
5348989002,07/11/2016 17:15,5.76413,-0.21814,354,39,Yes,T,0
5348989002,07/11/2016 17:15,5.76445,-0.21824,334,48,Yes,T,0
5348989002,07/11/2016 17:15,5.76515,-0.21872,319,61,Yes,T,0
5348989002,07/11/2016 17:15,5.76592,-0.21967,287,46,Yes,T,0
5348989002,07/11/2016 17:15,5.76585,-0.22042,257,54,Yes,T,0
5348989002,07/11/2016 17:15,5.76585,-0.22109,305,11,Yes,T,0
5348989002,07/11/2016 17:16,5.76813,-0.22148,347,48,Yes,T,0
5348989002,07/11/2016 17:17,5.77303,-0.22161,38,17,Yes,T,0
5348989002,07/11/2016 17:17,5.7732,-0.2215,30,18,Yes,T,0
5348989002,07/11/2016 17:18,5.77648,-0.21885,53,34,Yes,T,0
5348989002,07/11/2016 17:19,5.77922,-0.21575,43,9,Yes,T,0
5348989002,07/11/2016 17:20,5.78173,-0.21306,60,32,Yes,T,0
5348989002,07/11/2016 17:20,5.78212,-0.21212,91,35,Yes,T,0
5348989002,07/11/2016 17:20,5.78221,-0.21015,53,14,Yes,T,0
5348989002,07/11/2016 17:20,5.78259,-0.20952,41,32,Yes,T,0
5348989002,07/11/2016 17:21,5.78318,-0.2091,38,24,Yes,T,0
5348989002,07/11/2016 17:21,5.78474,-0.20816,1,42,Yes,T,0
5348989002,07/11/2016 17:21,5.78564,-0.20809,30,11,Yes,T,0
5348989002,07/11/2016 17:22,5.78623,-0.20799,18,23,Yes,T,0
5348989002,07/11/2016 17:22,5.78641,-0.20792,23,25,Yes,T,0
5348989002,07/11/2016 17:22,5.78902,-0.20615,48,15,Yes,T,0
5348989002,07/11/2016 17:23,5.78921,-0.20598,24,12,Yes,T,0
5348989002,07/11/2016 17:23,5.78967,-0.2057,26,30,Yes,T,0
5348989002,07/11/2016 17:23,5.79179,-0.20371,65,43,Yes,T,0
5348989002,07/11/2016 17:23,5.79204,-0.20227,95,44,Yes,T,0
5348989002,07/11/2016 17:24,5.79207,-0.20122,66,37,Yes,T,0
5348989002,07/11/2016 17:24,5.79218,-0.20097,63,33,Yes,T,0
5348989002,07/11/2016 17:25,5.79367,-0.19738,49,15,Yes,T,0
5348989002,07/11/2016 17:25,5.79406,-0.19704,31,26,Yes,T,0
5348989002,07/11/2016 17:26,5.79658,-0.19624,28,33,Yes,T,0
5348989002,07/11/2016 17:26,5.79891,-0.1948,42,25,Yes,T,0
5348989002,07/11/2016 17:27,5.80002,-0.19395,40,22,Yes,T,0
5348989002,07/11/2016 17:27,5.80133,-0.19321,10,8,Yes,T,0
5348989002,07/11/2016 17:28,5.80275,-0.1925,31,29,Yes,T,0
5348989002,07/11/2016 17:29,5.80631,-0.19115,2,18,Yes,T,0
5348989002,07/11/2016 17:30,5.80908,-0.19015,17,21,Yes,T,0
5348989002,07/11/2016 17:31,5.81295,-0.18876,56,23,Yes,T,0
5348989002,07/11/2016 17:31,5.81401,-0.18672,110,21,Yes,T,0
5348989002,07/11/2016 17:32,5.81352,-0.18624,138,36,Yes,T,0
5348989002,07/11/2016 17:32,5.81301,-0.1858,140,51,Yes,T,0
5348989002,07/11/2016 17:32,5.81128,-0.18492,177,25,Yes,T,0
5348989002,07/11/2016 17:32,5.8112,-0.18491,174,0,Yes,T,0
5348989002,07/11/2016 17:33,5.80912,-0.18436,150,70,Yes,T,0
5348989002,07/11/2016 17:33,5.80773,-0.18351,138,68,Yes,T,0
5348989002,07/11/2016 17:33,5.80732,-0.18264,103,60,Yes,T,0
5348989002,07/11/2016 17:33,5.80661,-0.18016,135,53,Yes,T,0
5348989002,07/11/2016 17:33,5.80563,-0.17951,171,49,Yes,T,0
5348989002,07/11/2016 17:33,5.80492,-0.17975,216,53,Yes,T,0
5348989002,07/11/2016 17:34,5.80338,-0.18054,225,61,Yes,T,0
5348989002,07/11/2016 17:34,5.80223,-0.18191,202,60,Yes,T,0
5348989002,07/11/2016 17:34,5.80123,-0.18246,275,25,Yes,T,0
5348989002,07/11/2016 17:34,5.80136,-0.1826,330,29,Yes,T,0
5348989002,07/11/2016 17:34,5.80232,-0.18285,309,29,Yes,T,0
5348989002,07/11/2016 17:34,5.80237,-0.18306,263,30,Yes,T,0
5348989002,07/11/2016 17:34,5.80223,-0.18326,211,33,Yes,T,0
5348989002,07/11/2016 17:35,5.80079,-0.18379,207,59,Yes,T,0
5348989002,07/11/2016 17:35,5.80012,-0.18419,222,43,Yes,T,0
5348989002,07/11/2016 17:35,5.79958,-0.1848,188,37,Yes,T,0
5348989002,07/11/2016 17:35,5.79931,-0.18473,151,37,Yes,T,0
5348989002,07/11/2016 17:35,5.79913,-0.18451,112,40,Yes,T,0
5348989002,07/11/2016 17:35,5.79878,-0.18356,135,44,Yes,T,0
5348989002,07/11/2016 17:35,5.79749,-0.18282,131,47,Yes,T,0
5348989002,07/11/2016 17:35,5.79699,-0.18262,188,28,Yes,T,0
5348989002,07/11/2016 17:36,5.79594,-0.18317,223,52,Yes,T,0
5348989002,07/11/2016 17:36,5.79465,-0.18524,257,52,Yes,T,0
5348989002,07/11/2016 17:36,5.79476,-0.18599,297,43,Yes,T,0
5348989002,07/11/2016 17:36,5.79477,-0.1865,238,35,Yes,T,0
5348989002,07/11/2016 17:36,5.79455,-0.18666,202,38,Yes,T,0
5348989002,07/11/2016 17:36,5.79429,-0.18665,163,38,Yes,T,0
5348989002,07/11/2016 17:36,5.7934,-0.1862,176,48,Yes,T,0
5348989002,07/11/2016 17:37,5.79185,-0.18677,220,53,Yes,T,0
5348989002,07/11/2016 17:37,5.79155,-0.18705,225,54,Yes,T,0
5348989002,07/11/2016 17:37,5.791,-0.18739,179,40,Yes,T,0
5348989002,07/11/2016 17:37,5.78977,-0.18775,210,45,Yes,T,0
5348989002,07/11/2016 17:37,5.78831,-0.18873,148,31,Yes,T,0
5348989002,07/11/2016 17:37,5.7882,-0.18853,96,31,Yes,T,0
5348989002,07/11/2016 17:38,5.78874,-0.18669,65,49,Yes,T,0
5348989002,07/11/2016 17:38,5.78894,-0.18552,95,59,Yes,T,0
5348989002,07/11/2016 17:38,5.78864,-0.18433,125,48,Yes,T,0
5348989002,07/11/2016 17:38,5.7877,-0.18374,159,51,Yes,T,0
5348989002,07/11/2016 17:38,5.78636,-0.18328,192,14,Yes,T,0
5348989002,07/11/2016 17:38,5.78609,-0.18323,162,7,Yes,T,0
5348989002,07/11/2016 17:40,5.78448,-0.18251,147,50,Yes,T,0
5348989002,07/11/2016 17:41,5.77063,-0.18069,172,99,Yes,T,0
5348989002,07/11/2016 17:42,5.75512,-0.17855,172,113,Yes,T,0
5348989002,07/11/2016 17:43,5.74446,-0.17708,168,53,Yes,T,0
5348989002,07/11/2016 17:44,5.73368,-0.17469,167,72,Yes,T,0
5348989002,07/11/2016 17:45,5.72463,-0.17329,175,0,Yes,T,0
5348989002,07/11/2016 17:46,5.71822,-0.17217,171,70,Yes,T,0
5348989002,07/11/2016 17:47,5.7099,-0.17142,177,33,Yes,T,0
5348989002,07/11/2016 17:48,5.7095,-0.1714,177,0,Yes,T,0
5348989002,07/11/2016 17:49,5.70927,-0.17141,186,20,Yes,T,0
5348989002,07/11/2016 17:50,5.70769,-0.17137,175,0,Yes,T,0
5348989002,07/11/2016 17:51,5.69917,-0.17189,180,65,Yes,T,0
5348989002,07/11/2016 17:52,5.68766,-0.17158,176,59,Yes,T,0
5348989002,07/11/2016 17:52,5.68141,-0.17179,208,34,Yes,T,0
5348989002,07/11/2016 17:53,5.68106,-0.17199,206,0,Yes,T,0
5348989002,07/11/2016 17:55,5.68059,-0.17226,209,0,Yes,T,0
5348989002,07/11/2016 17:56,5.68036,-0.17239,206,0,Yes,T,0
5348989002,07/11/2016 17:57,5.67921,-0.17294,199,0,Yes,T,0
5348989002,07/11/2016 17:59,5.67582,-0.17385,196,61,Yes,T,0
5348989002,07/11/2016 18:00,5.66547,-0.17758,191,80,Yes,T,0
5348989002,07/11/2016 18:01,5.65931,-0.17887,202,27,Yes,T,0
5348989002,07/11/2016 18:02,5.65625,-0.18,200,57,Yes,T,0
5348989002,07/11/2016 18:02,5.65334,-0.18056,178,74,Yes,T,0
5348989002,07/11/2016 18:03,5.64473,-0.17896,167,64,Yes,T,0
5348989002,07/11/2016 18:04,5.64154,-0.17837,168,0,Yes,T,0
5348989002,07/11/2016 18:05,5.64016,-0.17809,171,27,Yes,T,0
5348989002,07/11/2016 18:06,5.63779,-0.1777,169,56,Yes,T,0
5348989002,07/11/2016 18:07,5.62965,-0.1768,174,8,Yes,T,0
5348989002,07/11/2016 18:08,5.62214,-0.17647,177,52,Yes,T,0
5348989002,07/11/2016 18:08,5.6211,-0.17646,200,0,Yes,T,0
5348989002,07/11/2016 18:08,5.62084,-0.17641,177,29,Yes,T,0
5348989002,07/11/2016 18:09,5.61952,-0.17631,176,56,Yes,T,0
5348989002,07/11/2016 18:10,5.61366,-0.17608,182,62,Yes,T,0
5348989002,07/11/2016 18:11,5.60956,-0.17687,192,0,Yes,T,0
5348989002,07/11/2016 18:12,5.60885,-0.17704,192,29,Yes,T,0
5348989002,07/11/2016 18:13,5.60527,-0.17782,192,29,Yes,T,0
5348989002,07/11/2016 18:14,5.59818,-0.17939,194,66,Yes,T,0
5348989002,07/11/2016 18:15,5.59202,-0.18085,194,0,Yes,T,0
5348989002,07/11/2016 18:15,5.59034,-0.18134,208,42,Yes,T,0
5348989002,07/11/2016 18:16,5.58976,-0.18174,215,0,Yes,T,0
5348989002,07/11/2016 18:18,5.58341,-0.18508,204,0,Yes,T,0
5348989002,07/11/2016 18:19,5.57982,-0.18646,201,0,Yes,T,0
5348989002,07/11/2016 18:19,5.57941,-0.18659,168,20,Yes,T,0
5348989002,07/11/2016 18:19,5.57927,-0.18627,85,28,Yes,T,0
5348989002,07/11/2016 18:19,5.57932,-0.18585,131,10,Yes,T,0
5348989002,07/11/2016 18:20,5.57924,-0.18568,110,0,Yes,T,0
5348989002,07/11/2016 18:21,5.5791,-0.18546,82,10,Yes,T,0
5348989002,07/11/2016 18:21,5.57928,-0.18506,44,20,Yes,T,0
5348989002,07/11/2016 18:21,5.5796,-0.18513,326,26,Yes,T,0
5348989002,07/11/2016 18:21,5.57984,-0.18532,276,12,Yes,T,0
5348989002,07/11/2016 18:22,5.57967,-0.18559,233,27,Yes,T,0
5348989002,07/11/2016 18:22,5.57935,-0.18639,288,26,Yes,T,0
5348989002,07/11/2016 18:22,5.57924,-0.18671,208,26,Yes,T,0
5348989002,07/11/2016 18:22,5.57597,-0.18845,252,29,Yes,T,0
5348989002,07/11/2016 18:22,5.57598,-0.18866,285,28,Yes,T,0
5348989002,07/11/2016 18:23,5.57631,-0.18923,301,27,Yes,T,0
5348989002,07/11/2016 18:23,5.57644,-0.18956,250,13,Yes,T,0
5348989002,07/11/2016 18:24,5.57304,-0.19175,293,25,Yes,T,0
5348989002,07/11/2016 18:25,5.57434,-0.19422,293,0,Yes,T,0
5348989002,07/11/2016 18:26,5.57449,-0.19554,263,58,Yes,T,0
5348989002,07/11/2016 18:26,5.5737,-0.19924,257,13,Yes,T,0
5348989002,07/11/2016 18:27,5.57368,-0.19932,255,7,Yes,T,0
5348989002,07/11/2016 18:28,5.57353,-0.19995,257,0,Yes,T,0
5348989002,07/11/2016 18:32,5.57353,-0.19995,257,0,No,T,0
5348989002,07/11/2016 18:32,5.57353,-0.19995,257,0,Yes,T,0
5348989002,07/11/2016 18:33,5.57348,-0.2003,257,0,Yes,T,0
5348989002,07/11/2016 18:33,5.57348,-0.2003,257,0,No,T,0
5348989002,07/11/2016 18:33,5.57348,-0.2003,257,0,Yes,T,0
5348989002,07/11/2016 18:34,5.57359,-0.20072,344,20,Yes,T,0
5348989002,07/11/2016 18:34,5.57377,-0.20076,316,12,Yes,T,0
5348989002,07/11/2016 18:34,5.57434,-0.20246,310,41,Yes,T,0
5348989002,07/11/2016 18:34,5.57489,-0.203,302,20,Yes,T,0
5348989002,07/11/2016 18:34,5.5751,-0.20323,341,22,Yes,T,0
5348989002,07/11/2016 18:35,5.57718,-0.20334,17,0,Yes,T,0
5348989002,07/11/2016 18:36,5.57487,-0.2033,189,11,Yes,T,0
5348989002,07/11/2016 18:37,5.5747,-0.20287,140,14,Yes,T,0
5348989002,07/11/2016 18:37,5.57403,-0.20197,110,38,Yes,T,0
5348989002,07/11/2016 18:37,5.57379,-0.20122,119,0,Yes,T,0
5348989002,07/11/2016 18:38,5.57378,-0.20099,109,0,No,T,0
5348989002,07/11/2016 18:41,5.57378,-0.20099,109,0,Yes,T,0
5348989002,07/11/2016 18:42,5.5738,-0.20081,109,0,Yes,T,0
5348989002,07/11/2016 18:42,5.57374,-0.20044,86,0,No,T,0
5348989002,07/11/2016 18:45,5.57374,-0.20044,86,0,Yes,T,0
5348989002,07/11/2016 18:46,5.57388,-0.20025,17,10,Yes,T,0
5348989002,07/11/2016 18:46,5.5741,-0.20027,344,9,Yes,T,0
5348989002,07/11/2016 18:46,5.57416,-0.20034,288,0,Yes,T,0
5348989002,07/11/2016 18:46,5.57418,-0.20035,288,0,No,T,0
5348989002,07/11/2016 18:47,5.57418,-0.20035,288,0,Yes,T,0
5348989002,07/11/2016 18:47,5.57418,-0.20035,288,0,No,T,0
5349325167,07/11/2016 19:28,5.57416,-0.20038,288,0,Yes,T,1
5349325167,07/11/2016 19:29,5.57423,-0.20076,337,11,Yes,T,0
5349325167,07/11/2016 19:30,5.57712,-0.20078,359,39,Yes,T,0
5349325167,07/11/2016 19:30,5.57763,-0.20076,9,24,Yes,T,0
5349325167,07/11/2016 19:30,5.57792,-0.20065,355,19,Yes,T,0
5349325167,07/11/2016 19:30,5.57805,-0.2008,276,18,Yes,T,0
5349325167,07/11/2016 19:30,5.57801,-0.20109,280,20,Yes,T,0
5349325167,07/11/2016 19:31,5.57916,-0.20317,301,29,Yes,T,0
5349325167,07/11/2016 19:32,5.58004,-0.20468,334,10,Yes,T,0
5349325167,07/11/2016 19:32,5.58072,-0.20461,334,17,Yes,T,0
5349325167,07/11/2016 19:33,5.58212,-0.20705,345,9,Yes,T,0
5349325167,07/11/2016 19:33,5.58235,-0.20701,15,20,Yes,T,0
5349325167,07/11/2016 19:34,5.58458,-0.20654,11,20,Yes,T,0
5349325167,07/11/2016 19:35,5.58654,-0.20609,343,11,Yes,T,0
5349325167,07/11/2016 19:35,5.58669,-0.20649,284,18,Yes,T,0
5349325167,07/11/2016 19:35,5.58705,-0.20755,353,9,Yes,T,0
5349325167,07/11/2016 19:36,5.58891,-0.20732,6,21,Yes,T,0
5349325167,07/11/2016 19:36,5.59013,-0.20705,23,28,Yes,T,0
5349325167,07/11/2016 19:37,5.59198,-0.20542,40,17,Yes,T,0
5349325167,07/11/2016 19:37,5.5923,-0.2052,354,12,Yes,T,0
5349325167,07/11/2016 19:38,5.59325,-0.20619,347,5,Yes,T,0
5349325167,07/11/2016 19:39,5.59439,-0.20516,44,0,Yes,T,0
5349325167,07/11/2016 19:40,5.59599,-0.20379,40,14,Yes,T,0
5349325167,07/11/2016 19:41,5.59743,-0.20259,13,8,Yes,T,0
5349325167,07/11/2016 19:41,5.59747,-0.20261,320,0,Yes,T,0
5349325167,07/11/2016 19:41,5.59762,-0.20277,312,8,Yes,T,0
5349325167,07/11/2016 19:42,5.59777,-0.20295,294,0,Yes,T,0
5349325167,07/11/2016 19:42,5.59777,-0.20295,294,0,No,T,0
5349481823,07/11/2016 21:06,5.59777,-0.20295,294,0,Yes,T,1
5349481823,07/11/2016 21:09,5.5977,-0.20298,294,0,No,T,0
5349590035,07/11/2016 22:32,5.5977,-0.20298,294,0,Yes,T,1
5349590035,07/11/2016 22:35,5.59769,-0.203,294,0,No,T,0
5350127185,08/11/2016 5:35,5.59769,-0.203,294,0,Yes,T,1
5350127185,08/11/2016 5:39,5.59622,-0.20364,177,11,Yes,T,0
5350127185,08/11/2016 5:40,5.59487,-0.20205,83,10,Yes,T,0
5350127185,08/11/2016 5:40,5.59579,-0.20076,87,13,Yes,T,0
5350127185,08/11/2016 5:40,5.59514,-0.20013,114,16,Yes,T,0
5350127185,08/11/2016 5:40,5.59513,-0.19979,82,23,Yes,T,0
5350127185,08/11/2016 5:41,5.59536,-0.19908,74,19,Yes,T,0
5350127185,08/11/2016 5:41,5.59589,-0.19809,45,22,Yes,T,0
5350127185,08/11/2016 5:41,5.59653,-0.19776,357,17,Yes,T,0
5350127185,08/11/2016 5:41,5.59684,-0.19779,30,14,Yes,T,0
5350127185,08/11/2016 5:42,5.5973,-0.19748,29,11,Yes,T,0
5350127185,08/11/2016 5:42,5.5991,-0.19627,61,5,Yes,T,0
5350127185,08/11/2016 5:43,5.59888,-0.19597,131,19,Yes,T,0
5350127185,08/11/2016 5:43,5.59786,-0.19418,59,19,Yes,T,0
5350127185,08/11/2016 5:44,5.59838,-0.19364,96,25,Yes,T,0
5350127185,08/11/2016 5:44,5.5981,-0.19313,123,49,Yes,T,0
5350127185,08/11/2016 5:44,5.59634,-0.19061,127,71,Yes,T,0
5350127185,08/11/2016 5:45,5.59288,-0.18438,127,77,Yes,T,0
5350127185,08/11/2016 5:45,5.59067,-0.18302,157,62,Yes,T,0
5350127185,08/11/2016 5:45,5.58949,-0.18243,141,0,Yes,T,0
5350127185,08/11/2016 5:46,5.58908,-0.18199,124,35,Yes,T,0
5350127185,08/11/2016 5:46,5.58876,-0.18099,102,59,Yes,T,0
